event_id,time,latitude,longitude,event_type,sub_event_type,event_weight,event_intensity,matching_place_name,matching_place_id
9432951,2022-05-26,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9344297,2022-05-22,47.1071,37.9381,Violence against civilians,Abduction_or_forced_disappearance,1,0,Kalmiuskyi,Kalmiuskyi
9432952,2022-05-20,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9294228,2022-05-18,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9294476,2022-05-18,47.3115,37.9978,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
9294234,2022-05-17,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9293981,2022-05-15,47.7966,37.9107,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9294221,2022-05-15,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9294225,2022-05-14,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9294272,2022-05-14,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242931,2022-05-13,47.84,37.6927,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242957,2022-05-13,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Kalmiuskyi,Kalmiuskyi
9242928,2022-05-09,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242969,2022-05-09,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242972,2022-05-09,47.8741,37.7193,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9344439,2022-05-09,47.7966,37.9107,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432941,2022-05-09,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242976,2022-05-08,47.6683,38.0742,Battles,Non-state_actor_overtakes_territory,1,0,Kalmiuskyi,Kalmiuskyi
9242977,2022-05-08,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9242955,2022-05-07,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432942,2022-05-07,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206966,2022-05-06,47.824,37.7525,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206871,2022-05-04,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206914,2022-05-03,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206938,2022-05-03,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206965,2022-05-03,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432983,2022-05-03,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432984,2022-05-01,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206832,2022-04-30,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432703,2022-04-30,47.8297,37.6473,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
9206853,2022-04-29,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206996,2022-04-28,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206953,2022-04-27,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432985,2022-04-27,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206896,2022-04-26,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206963,2022-04-25,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206994,2022-04-25,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432986,2022-04-25,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206995,2022-04-24,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206900,2022-04-23,47.8741,37.7193,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9206909,2022-04-23,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432974,2022-04-20,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165421,2022-04-19,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165445,2022-04-19,47.3694,37.8586,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165478,2022-04-19,47.6195,38.013000000000005,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165641,2022-04-18,47.9166,37.6184,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165643,2022-04-18,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432975,2022-04-18,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9165638,2022-04-17,47.8741,37.7193,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9111381,2022-04-14,47.9166,37.6184,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432976,2022-04-12,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9111325,2022-04-11,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432953,2022-04-11,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9111310,2022-04-09,47.824,37.7525,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9111348,2022-04-09,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9111366,2022-04-09,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9442162,2022-04-08,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9059189,2022-04-07,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432954,2022-04-03,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9059200,2022-04-02,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9059541,2022-04-01,47.6195,38.013000000000005,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8983332,2022-03-31,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8983397,2022-03-31,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8983398,2022-03-31,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432955,2022-03-30,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432956,2022-03-29,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8983320,2022-03-28,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8921548,2022-03-24,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8921539,2022-03-22,47.1718,37.9014,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8921571,2022-03-22,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8921554,2022-03-13,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8907660,2022-03-11,47.316,37.943000000000005,Protests,Peaceful_protest,1,0,Kalmiuskyi,Kalmiuskyi
8907911,2022-03-11,47.1446,37.8563,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171366,2022-03-09,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8907918,2022-03-08,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8907913,2022-03-07,47.7492,37.6777,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8907914,2022-03-07,47.7741,37.634,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8907945,2022-03-07,47.8456,37.6438,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8907968,2022-03-07,47.8917,37.6827,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
9432957,2022-03-07,47.8297,37.6473,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8908137,2022-03-06,47.1176,38.0736,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8914839,2022-03-04,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8914838,2022-03-03,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9442158,2022-03-03,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8907903,2022-03-02,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432958,2022-03-01,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868104,2022-02-24,47.7492,37.6777,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8868122,2022-02-24,47.1446,37.8563,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8868190,2022-02-24,47.1272,37.8601,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8867908,2022-02-22,47.7492,37.6777,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8867909,2022-02-22,47.3146,37.8451,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868118,2022-02-22,47.4499,37.9418,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868127,2022-02-22,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868130,2022-02-22,47.5416,37.8599,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868131,2022-02-22,47.408,37.8984,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868154,2022-02-22,47.1446,37.8563,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868176,2022-02-22,47.1544,37.8619,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868182,2022-02-22,47.1071,37.9381,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868196,2022-02-22,47.1272,37.8601,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868197,2022-02-22,47.2352,37.8638,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868199,2022-02-22,47.3289,37.8597,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868700,2022-02-22,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868714,2022-02-22,47.2352,37.8638,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
9171468,2022-02-22,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171469,2022-02-22,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171471,2022-02-22,47.7613,37.7912,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8867886,2022-02-21,47.2972,37.9076,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8867887,2022-02-21,47.2352,37.8638,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8868108,2022-02-21,47.1071,37.9381,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868110,2022-02-21,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868135,2022-02-21,47.1718,37.9014,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868143,2022-02-21,47.8917,37.6827,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868150,2022-02-21,47.3694,37.8586,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868158,2022-02-21,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868168,2022-02-21,47.3289,37.8597,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868181,2022-02-21,47.1982,37.9511,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868184,2022-02-21,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868193,2022-02-21,47.2351,37.9256,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868710,2022-02-21,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868730,2022-02-21,47.84,37.6927,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171473,2022-02-21,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171477,2022-02-21,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171479,2022-02-21,47.7613,37.7912,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868111,2022-02-20,47.3822,37.9619,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868115,2022-02-20,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868121,2022-02-20,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868124,2022-02-20,47.1446,37.8563,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868145,2022-02-20,47.4499,37.9418,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868161,2022-02-20,47.1544,37.8619,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868174,2022-02-20,47.2352,37.8638,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868180,2022-02-20,47.5416,37.8599,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868622,2022-02-20,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868638,2022-02-20,47.408,37.8984,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868678,2022-02-20,47.9166,37.6184,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868724,2022-02-20,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868732,2022-02-20,47.5609,37.9855,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171487,2022-02-20,47.7613,37.7912,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171492,2022-02-20,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9432959,2022-02-20,47.8297,37.6473,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8867848,2022-02-19,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8867849,2022-02-19,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868125,2022-02-19,47.1071,37.9381,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868132,2022-02-19,47.1544,37.8619,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868138,2022-02-19,47.1446,37.8563,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868146,2022-02-19,47.2972,37.9076,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868153,2022-02-19,47.3822,37.9619,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868160,2022-02-19,47.2352,37.8638,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868164,2022-02-19,47.408,37.8984,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868167,2022-02-19,47.3289,37.8597,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868169,2022-02-19,47.1272,37.8601,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868177,2022-02-19,47.5609,37.9855,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868183,2022-02-19,47.5416,37.8599,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868185,2022-02-19,47.4983,37.9725,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868607,2022-02-19,47.4499,37.9418,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868627,2022-02-19,47.403999999999996,38.0981,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868649,2022-02-19,47.9166,37.6184,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8868736,2022-02-19,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171497,2022-02-19,47.7613,37.7912,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171498,2022-02-19,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853631,2022-02-18,47.2972,37.9076,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853633,2022-02-18,47.408,37.8984,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853637,2022-02-18,47.2352,37.8638,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853638,2022-02-18,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853642,2022-02-18,47.3146,37.8451,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853644,2022-02-18,47.5416,37.8599,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853658,2022-02-18,47.7492,37.6777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853668,2022-02-18,47.3694,37.8586,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853926,2022-02-18,47.4499,37.9418,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853931,2022-02-18,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853988,2022-02-18,47.7741,37.634,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171504,2022-02-18,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171507,2022-02-18,47.7613,37.7912,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171508,2022-02-18,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853636,2022-02-17,47.1272,37.8601,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8853640,2022-02-17,47.8456,37.6438,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853645,2022-02-17,47.2352,37.8638,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8853652,2022-02-17,47.5733,37.8777,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853663,2022-02-17,47.1718,37.9014,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853909,2022-02-17,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171513,2022-02-17,47.6305,37.8428,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853881,2022-02-16,47.1891,38.1823,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853947,2022-02-15,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171521,2022-02-15,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853669,2022-02-13,47.1446,37.8563,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8853903,2022-02-13,47.6195,38.013000000000005,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
8853948,2022-02-13,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
9171529,2022-02-13,47.6936,37.8375,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8853912,2022-02-12,47.4499,37.9418,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8837093,2022-02-11,47.1272,37.8601,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8837260,2022-02-11,47.1303,37.8365,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Kalmiuskyi,Kalmiuskyi
8837256,2022-02-10,47.1071,37.9381,Battles,Armed_clash,1,0,Kalmiuskyi,Kalmiuskyi
